dataset,filename,path,width,height,status
TBX11K,CHNCXR_0346_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0346_1.png,512,512,OK
TBX11K,MCUCXR_0027_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0027_0.png,512,512,OK
TBX11K,CHNCXR_0183_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0183_0.png,512,512,OK
TBX11K,CHNCXR_0207_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0207_0.png,512,512,OK
TBX11K,CHNCXR_0456_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0456_1.png,512,512,OK
TBX11K,CHNCXR_0358_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0358_1.png,512,512,OK
TBX11K,CHNCXR_0475_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0475_1.png,512,512,OK
TBX11K,CHNCXR_0430_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0430_1.png,512,512,OK
TBX11K,CHNCXR_0224_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0224_0.png,512,512,OK
TBX11K,CHNCXR_0488_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0488_1.png,512,512,OK
TBX11K,MCUCXR_0081_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0081_0.png,512,512,OK
TBX11K,CHNCXR_0038_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0038_0.png,512,512,OK
TBX11K,CHNCXR_0510_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0510_1.png,512,512,OK
TBX11K,CHNCXR_0555_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0555_1.png,512,512,OK
TBX11K,MCUCXR_0399_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0399_1.png,512,512,OK
TBX11K,CHNCXR_0654_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0654_1.png,512,512,OK
TBX11K,MCUCXR_0041_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0041_0.png,512,512,OK
TBX11K,MCUCXR_0004_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0004_0.png,512,512,OK
TBX11K,CHNCXR_0635_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0635_1.png,512,512,OK
TBX11K,CHNCXR_0099_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0099_0.png,512,512,OK
TBX11K,CHNCXR_0064_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0064_0.png,512,512,OK
TBX11K,CHNCXR_0184_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0184_0.png,512,512,OK
TBX11K,CHNCXR_0339_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0339_1.png,512,512,OK
TBX11K,CHNCXR_0144_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0144_0.png,512,512,OK
TBX11K,MCUCXR_0338_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0338_1.png,512,512,OK
TBX11K,CHNCXR_0059_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0059_0.png,512,512,OK
TBX11K,CHNCXR_0536_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0536_1.png,512,512,OK
TBX11K,CHNCXR_0637_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0637_1.png,512,512,OK
TBX11K,CHNCXR_0343_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0343_1.png,512,512,OK
TBX11K,MCUCXR_0043_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0043_0.png,512,512,OK
TBX11K,CHNCXR_0226_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0226_0.png,512,512,OK
TBX11K,CHNCXR_0432_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0432_1.png,512,512,OK
TBX11K,CHNCXR_0127_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0127_0.png,512,512,OK
TBX11K,CHNCXR_0597_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0597_1.png,512,512,OK
TBX11K,CHNCXR_0516_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0516_1.png,512,512,OK
TBX11K,CHNCXR_0593_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0593_1.png,512,512,OK
TBX11K,CHNCXR_0473_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0473_1.png,512,512,OK
TBX11K,CHNCXR_0166_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0166_0.png,512,512,OK
TBX11K,CHNCXR_0267_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0267_0.png,512,512,OK
TBX11K,CHNCXR_0206_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0206_0.png,512,512,OK
TBX11K,MCUCXR_0063_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0063_0.png,512,512,OK
TBX11K,CHNCXR_0182_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0182_0.png,512,512,OK
TBX11K,CHNCXR_0326_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0326_0.png,512,512,OK
TBX11K,CHNCXR_0062_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0062_0.png,512,512,OK
TBX11K,CHNCXR_0532_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0532_1.png,512,512,OK
TBX11K,MCUCXR_0061_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0061_0.png,512,512,OK
TBX11K,CHNCXR_0138_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0138_0.png,512,512,OK
TBX11K,CHNCXR_0575_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0575_1.png,512,512,OK
TBX11K,CHNCXR_0060_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0060_0.png,512,512,OK
TBX11K,CHNCXR_0025_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0025_0.png,512,512,OK
TBX11K,CHNCXR_0324_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0324_0.png,512,512,OK
TBX11K,CHNCXR_0378_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0378_1.png,512,512,OK
TBX11K,MCUCXR_0104_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0104_1.png,512,512,OK
TBX11K,CHNCXR_0471_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0471_1.png,512,512,OK
TBX11K,CHNCXR_0159_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0159_0.png,512,512,OK
TBX11K,CHNCXR_0361_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0361_1.png,512,512,OK
TBX11K,CHNCXR_0409_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0409_1.png,512,512,OK
TBX11K,CHNCXR_0258_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0258_0.png,512,512,OK
TBX11K,CHNCXR_0615_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0615_1.png,512,512,OK
TBX11K,CHNCXR_0110_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0110_0.png,512,512,OK
TBX11K,CHNCXR_0254_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0254_0.png,512,512,OK
TBX11K,CHNCXR_0619_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0619_1.png,512,512,OK
TBX11K,CHNCXR_0518_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0518_1.png,512,512,OK
TBX11K,CHNCXR_0075_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0075_0.png,512,512,OK
TBX11K,CHNCXR_0438_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0438_1.png,512,512,OK
TBX11K,MCUCXR_0074_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0074_0.png,512,512,OK
TBX11K,CHNCXR_0315_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0315_0.png,512,512,OK
TBX11K,CHNCXR_0645_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0645_1.png,512,512,OK
TBX11K,MCUCXR_0375_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0375_1.png,512,512,OK
TBX11K,CHNCXR_0331_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0331_1.png,512,512,OK
TBX11K,CHNCXR_0374_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0374_1.png,512,512,OK
TBX11K,CHNCXR_0349_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0349_1.png,512,512,OK
TBX11K,CHNCXR_0464_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0464_1.png,512,512,OK
TBX11K,MCUCXR_0028_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0028_0.png,512,512,OK
TBX11K,CHNCXR_0579_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0579_1.png,512,512,OK
TBX11K,CHNCXR_0423_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0423_1.png,512,512,OK
TBX11K,CHNCXR_0173_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0173_0.png,512,512,OK
TBX11K,CHNCXR_0546_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0546_1.png,512,512,OK
TBX11K,CHNCXR_0053_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0053_0.png,512,512,OK
TBX11K,MCUCXR_0196_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0196_1.png,512,512,OK
TBX11K,CHNCXR_0333_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0333_1.png,512,512,OK
TBX11K,CHNCXR_0626_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0626_1.png,512,512,OK
TBX11K,CHNCXR_0562_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0562_1.png,512,512,OK
TBX11K,CHNCXR_0197_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0197_0.png,512,512,OK
TBX11K,CHNCXR_0256_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0256_0.png,512,512,OK
TBX11K,CHNCXR_0442_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0442_1.png,512,512,OK
TBX11K,CHNCXR_0523_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0523_1.png,512,512,OK
TBX11K,CHNCXR_0403_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0403_1.png,512,512,OK
TBX11K,CHNCXR_0252_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0252_0.png,512,512,OK
TBX11K,CHNCXR_0217_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0217_0.png,512,512,OK
TBX11K,CHNCXR_0233_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0233_0.png,512,512,OK
TBX11K,CHNCXR_0132_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0132_0.png,512,512,OK
TBX11K,MCUCXR_0056_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0056_0.png,512,512,OK
TBX11K,CHNCXR_0372_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0372_1.png,512,512,OK
TBX11K,CHNCXR_0606_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0606_1.png,512,512,OK
TBX11K,CHNCXR_0313_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0313_0.png,512,512,OK
TBX11K,CHNCXR_0057_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0057_0.png,512,512,OK
TBX11K,CHNCXR_0010_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0010_0.png,512,512,OK
TBX11K,CHNCXR_0055_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0055_0.png,512,512,OK
TBX11K,CHNCXR_0604_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0604_1.png,512,512,OK
TBX11K,CHNCXR_0580_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0580_1.png,512,512,OK
TBX11K,CHNCXR_0095_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0095_0.png,512,512,OK
TBX11K,CHNCXR_0068_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0068_0.png,512,512,OK
TBX11K,MCUCXR_0069_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0069_0.png,512,512,OK
TBX11K,CHNCXR_0274_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0274_0.png,512,512,OK
TBX11K,CHNCXR_0308_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0308_0.png,512,512,OK
TBX11K,CHNCXR_0444_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0444_1.png,512,512,OK
TBX11K,MCUCXR_0275_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0275_1.png,512,512,OK
TBX11K,CHNCXR_0479_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0479_1.png,512,512,OK
TBX11K,CHNCXR_0191_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0191_0.png,512,512,OK
TBX11K,CHNCXR_0564_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0564_1.png,512,512,OK
TBX11K,CHNCXR_0034_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0034_0.png,512,512,OK
TBX11K,CHNCXR_0332_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0332_1.png,512,512,OK
TBX11K,CHNCXR_0547_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0547_1.png,512,512,OK
TBX11K,CHNCXR_0052_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0052_0.png,512,512,OK
TBX11K,CHNCXR_0646_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0646_1.png,512,512,OK
TBX11K,CHNCXR_0137_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0137_0.png,512,512,OK
TBX11K,CHNCXR_0257_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0257_0.png,512,512,OK
TBX11K,MCUCXR_0173_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0173_1.png,512,512,OK
TBX11K,CHNCXR_0113_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0113_0.png,512,512,OK
TBX11K,CHNCXR_0443_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0443_1.png,512,512,OK
TBX11K,CHNCXR_0033_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0033_0.png,512,512,OK
TBX11K,MCUCXR_0352_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0352_1.png,512,512,OK
TBX11K,CHNCXR_0481_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0481_1.png,512,512,OK
TBX11K,CHNCXR_0268_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0268_0.png,512,512,OK
TBX11K,MCUCXR_0350_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0350_1.png,512,512,OK
TBX11K,CHNCXR_0089_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0089_0.png,512,512,OK
TBX11K,CHNCXR_0618_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0618_1.png,512,512,OK
TBX11K,MCUCXR_0048_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0048_0.png,512,512,OK
TBX11K,CHNCXR_0135_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0135_0.png,512,512,OK
TBX11K,MCUCXR_0029_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0029_0.png,512,512,OK
TBX11K,CHNCXR_0375_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0375_1.png,512,512,OK
TBX11K,MCUCXR_0051_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0051_0.png,512,512,OK
TBX11K,MCUCXR_0294_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0294_1.png,512,512,OK
TBX11K,CHNCXR_0209_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0209_0.png,512,512,OK
TBX11K,CHNCXR_0388_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0388_1.png,512,512,OK
TBX11K,CHNCXR_0500_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0500_1.png,512,512,OK
TBX11K,CHNCXR_0545_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0545_1.png,512,512,OK
TBX11K,CHNCXR_0230_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0230_0.png,512,512,OK
TBX11K,CHNCXR_0275_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0275_0.png,512,512,OK
TBX11K,CHNCXR_0638_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0638_1.png,512,512,OK
TBX11K,CHNCXR_0011_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0011_0.png,512,512,OK
TBX11K,CHNCXR_0605_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0605_1.png,512,512,OK
TBX11K,CHNCXR_0371_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0371_1.png,512,512,OK
TBX11K,CHNCXR_0419_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0419_1.png,512,512,OK
TBX11K,MCUCXR_0055_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0055_0.png,512,512,OK
TBX11K,CHNCXR_0598_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0598_1.png,512,512,OK
TBX11K,MCUCXR_0311_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0311_1.png,512,512,OK
TBX11K,CHNCXR_0291_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0291_0.png,512,512,OK
TBX11K,MCUCXR_0071_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0071_0.png,512,512,OK
TBX11K,CHNCXR_0128_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0128_0.png,512,512,OK
TBX11K,CHNCXR_0485_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0485_1.png,512,512,OK
TBX11K,CHNCXR_0229_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0229_0.png,512,512,OK
TBX11K,CHNCXR_0445_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0445_1.png,512,512,OK
TBX11K,CHNCXR_0150_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0150_0.png,512,512,OK
TBX11K,MCUCXR_0369_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0369_1.png,512,512,OK
TBX11K,CHNCXR_0397_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0397_1.png,512,512,OK
TBX11K,CHNCXR_0357_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0357_1.png,512,512,OK
TBX11K,CHNCXR_0607_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0607_1.png,512,512,OK
TBX11K,CHNCXR_0642_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0642_1.png,512,512,OK
TBX11K,CHNCXR_0336_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0336_1.png,512,512,OK
TBX11K,MCUCXR_0097_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/MCUCXR_0097_0.png,512,512,OK
TBX11K,CHNCXR_0463_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0463_1.png,512,512,OK
TBX11K,CHNCXR_0426_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/train/CHNCXR_0426_1.png,512,512,OK
TBX11K,CHNCXR_0492_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0492_1.png,512,512,OK
TBX11K,CHNCXR_0342_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0342_1.png,512,512,OK
TBX11K,CHNCXR_0083_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0083_0.png,512,512,OK
TBX11K,CHNCXR_0262_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0262_0.png,512,512,OK
TBX11K,CHNCXR_0433_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0433_1.png,512,512,OK
TBX11K,CHNCXR_0476_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0476_1.png,512,512,OK
TBX11K,CHNCXR_0126_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0126_0.png,512,512,OK
TBX11K,CHNCXR_0513_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0513_1.png,512,512,OK
TBX11K,MCUCXR_0367_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0367_1.png,512,512,OK
TBX11K,CHNCXR_0119_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0119_0.png,512,512,OK
TBX11K,MCUCXR_0040_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0040_0.png,512,512,OK
TBX11K,CHNCXR_0449_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0449_1.png,512,512,OK
TBX11K,CHNCXR_0305_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0305_0.png,512,512,OK
TBX11K,CHNCXR_0655_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0655_1.png,512,512,OK
TBX11K,CHNCXR_0081_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0081_0.png,512,512,OK
TBX11K,MCUCXR_0080_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0080_0.png,512,512,OK
TBX11K,CHNCXR_0508_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0508_1.png,512,512,OK
TBX11K,MCUCXR_0101_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0101_0.png,512,512,OK
TBX11K,CHNCXR_0380_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0380_1.png,512,512,OK
TBX11K,CHNCXR_0244_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0244_0.png,512,512,OK
TBX11K,MCUCXR_0059_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0059_0.png,512,512,OK
TBX11K,MCUCXR_0021_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0021_0.png,512,512,OK
TBX11K,CHNCXR_0535_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0535_1.png,512,512,OK
TBX11K,CHNCXR_0065_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0065_0.png,512,512,OK
TBX11K,CHNCXR_0411_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0411_1.png,512,512,OK
TBX11K,CHNCXR_0205_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0205_0.png,512,512,OK
TBX11K,CHNCXR_0024_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0024_0.png,512,512,OK
TBX11K,CHNCXR_0061_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0061_0.png,512,512,OK
TBX11K,CHNCXR_0181_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0181_0.png,512,512,OK
TBX11K,MCUCXR_0258_1.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0258_1.png,512,512,OK
TBX11K,CHNCXR_0280_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0280_0.png,512,512,OK
TBX11K,CHNCXR_0139_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0139_0.png,512,512,OK
TBX11K,CHNCXR_0301_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0301_0.png,512,512,OK
TBX11K,CHNCXR_0045_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/CHNCXR_0045_0.png,512,512,OK
TBX11K,MCUCXR_0084_0.png,data/raw/TBX11K/imgs/extra/mc+shenzhen/val/MCUCXR_0084_0.png,512,512,OK
